FileName;Properties;fr_FR;nl_NL;de_DE;en_HK;en_US;es_ES;en_GB
content;slots.categorylanding.lowbanners.mens-footwear-boots;économisez 20% sur une sélection de bottines pour hommes;;;;;;
forms;contactus.address;Adresse :;Adresse;Adres:;Adres;Addresse:;Adresse;
email;contactus.category;Choisissez un produit :;Selecteer een product :;Wähle ein Produkt aus:;;;;
forms;contactus.city;Ville :;Ville;Plaats:;Plaats;Ort:;Ort;
forms;contactus.comment;Message :;Commentaire;Bericht:;Bericht;Nachricht:;Kommentar;
email;contactus.country;Pays :;Land:;Land:;;;;
email;contactus.email;E-mail :;E-mail:;E-Mail:;;;;
email;contactus.mailtitle;Message en provenance de votre site internet;Bericht van uw site;Nachricht:;;;;
email;contactus.myquestion;Ma question =;Mijn vraag =;Meine Frage =;;;;
email;contactus.name;Nom :;Achternaam :;Name:;;;;
email;contactus.ordernumber;Numéro de commande :;Bestelnummer:;Bestellnummer:;;;;
email;contactus.phone;Téléphone :;Telefoonnummer:;Telefon:;;;;
forms;contactus.postalcode;Code postal :;Code postal;Postcode:;Postcode;Postleitzahl:;Postleitzahl;
email;contactus.prenom;Prénom :;Voornaam :;Vorname:;;;;
email;contactus.productref;Référence produit :;Typenummer;Artikelnummer:;;;;
email;contactus.reference;Numéro d'exemplaire :;Serienummer :;Seriennummer;;;;
email;contactus.subcategory;Précisez :;Specificeer :;Produktkategorie;;;;
email;contactus.subject;Sujet de la demande :;Subject :;Betreff:;;;;
email;contactus.subject.advice;Conseil / Info produit;Advies / Productinformatie;Ratschläge / Produktinformationen;;;;
email;contactus.subject.career;Carrières;Vacatures;Karriere;;;;
email;contactus.subject.other;Autres;Anderen;Kontaktiere uns;;;;
email;contactus.subject.sav;SAV / Réclamation;Klantenservice / Klachten;Kundenservice;;;;
forms;contactus.text;Un message a été déposé sur le site Babyliss.FR.;Je souhaite recevoir les offres, les conseils et les nouveautés;Er is een bericht achtergelaten op de BaByliss.nl website;Ja, ik meld me aan voor de nieuwsbrief:;Danke für deine Nachricht.;Melde Dich hier an, um über Angebote, Stylingtipps und Neuheiten informiert zu werden.;
email;welcoming.title;BaByliss: coiffure, épilation, tondeuses homme;Dies ist eine Begrüßungs-Mail;;;;;
email;contactus.subject.accessories;Commande accessoires;Losse Onderdelen;;;;;
email;contactus.subject.notice;Notice d'utilisation;Gebruiksaanwijzing;;;;;
email;giftcert.dear;Cher(ère) {0} ,;;;;;;
email;giftcert.dearcustomer;Cher(ère) client(e),;;;;;;
email;giftcert.dwonlinestore;Boutique en ligne Demandware;;;;;;
email;giftcert.msghasbeenleftforyou;vous a laissé le message suivant :;;;;;;
email;giftcert.msgleftforyou;Le message suivant a été laissé à votre intention:;;;;;;
email;giftcert.paysattention;a eu l'amabilité de vous envoyer un chèque-cadeau de {0} pour la;;;;;;
email;giftcert.period;.;;;;;;
email;giftcert.someone;Quelqu'un;;;;;;
email;giftcert.toredeem;Pour utiliser votre chèque-cadeau, indiquez le code suivant au moment du paiement:;;;;;;
email;orderconfirmation.altorderconfirmed;Votre commande est confirmée !;Uw bestelling is bevestigd!;;;;;
email;orderconfirmation.azur;N° AZUR 0 810 34 35 36 prix appel local;030 221 96 46;;;;;
email;orderconfirmation.contactus;"Pour toute question sur votre commande, <br class=""hide""/>contactez-nous par email en remplissant le <a href=""{0}"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><u style=""color:#0a011d"">formulaire de contact</u></a> <br class=""hide""/>ou par téléphone du lundi au vendredi, de 9h à 17h30 au&nbsp;numéro&nbsp;suivant";"Hebt u vragen over uw bestelling? <br class=""hide""/>Neem dan contact met ons op via e-mail door het <a href=""{0}"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><u style=""color:#0a011d"">contactformulier in te vullen</u></a> <br class=""hide""/>of telefonisch, van maandag tot en met donderdag, van 9:00 tot 17:00 uur en vrijdag, van 9:00 tot 15:30 uur op het&nbsp;volgende telefoonnummer&nbsp;";;;;;
email;orderconfirmation.ecotax;éco-participation;;;;;;
email;orderconfirmation.generatedmail;Cet e-mail est généré automatiquement, merci de ne pas y répondre.;Dit is een automatisch gegenereerd bericht. Gelieve niet op deze e-mail te reageren.;;;;;
email;orderconfirmation.paymentinfos;Informations pour le paiement;Betalingsinformatie;;;;;
email;orderconfirmation.preheader;Confirmation de votre commande;Bevestiging van uw bestelling;;;;;
email;orderconfirmation.shippingcost;Frais de livraison;Verzendkosten;;;;;
email;orderconfirmation.subject;Confirmation de commande Babyliss;bevestiging van uw bestelling;;;;;
email;orderconfirmation.tel;Tél :;Tel.:;;;;;
email;orderconfirmation.thankfororder;"<i>
<b>Merci pour votre commande,</b>
<br/><br/>
Nous avons le plaisir de vous confirmer que nous avons bien enregistré votre commande et nous vous remercions de votre confiance.
</i>
<br/><br/><br/>";"<i>
<b>Bedankt voor uw bestelling,</b>
<br/><br/>
We zijn verheugd u te kunnen melden dat wij uw bestelling in goede orde hebben ontvangen en danken u voor uw vertrouwen.
</i>
<br/><br/><br/>";;;;;
email;orderconfirmation.thankfororder2;"Encore merci de votre confiance et à&nbsp;bientôt&nbsp;sur&nbsp;<a href=""http://www.babyliss.com"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><span style=""color:#0a011d"">Babyliss.com</span></a>
<br/>L'équipe Babyliss";"Nogmaals bedankt voor uw vertrouwen en tot ziens op<a href=""http://www.babyliss.nl"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><span style=""color:#0a011d""> BaByliss.nl</span></a>
<br/>Het BaByliss-team";;;;;
email;orderconfirmation.title;BaByliss: coiffure, épilation, tondeuses homme;;;;;;
email;orderconfirmation.tva;TVA;;;;;;
email;passwordemail;BaByliss: coiffure, épilation, tondeuses homme;;;;;;
email;passwordemail.corpsmessage;"<br/><br/>
Nous avons reçu un message demandant de réinitialiser le mot de passe associé à cette adresse e-mail. Si vous êtes bien l'auteur de cette demande, veuillez suivre les instructions ci-dessous. 
<br/><br/>
Si vous n'avez pas demandé la réinitialisation de votre mot de passe, ignorez simplement cet e-mail. Soyez sans crainte, votre compte utilisateur est toujours protégé.
<br/><br/>
Cliquez ci-dessous pour réinitialiser dès maintenant votre mot de passe :";"<br/><br/>We hebben een verzoek ontvangen om het wachtwoord dat aan dit e-mailadres is gekoppeld te wijzigen. Hebt u dit verzoek verstuurd, volg dan de onderstaande instructies. 
<br/><br/>
Hebt u niet om een wijziging van uw wachtwoord gevraagd, dan kunt u deze e-mail gewoon negeren. Maak u geen zorgen, uw gebruikersaccount is nog altijd goed beschermd.
<br/><br/>
Klik hieronder om nu uw wachtwoord opnieuw in te stellen:";;;;;
email;passwordemail.forgottenpassword;Vous avez oublié votre mot de passe ?;U bent uw wachtwoord vergeten?;;;;;
email;passwordemail.nolink1;"Si un clic ne suffit pas pour ouvrir le lien, copiez et collez ce lien : 
<br/><br/>";"Werkt de knop niet, kopieer en plak dan deze link in uw browser: 
<br/><br/>";;;;;
email;passwordemail.nolink2;"<br/>dans la zone d'adresse de votre navigateur ou retapez-le dans ce même endroit. Vous recevrez les instructions à suivre pour réinitialiser votre mot de passe. Remarque : ce lien n'est actif que pendant une courte période.
<br/><br/>
Pour des raisons de sécurité, ce lien arrivera à expiration dans 30 minutes ou dès que vous aurez réinitialisé votre mot de passe.
<br/><br/>
<span style=""font-size:10px;"" class=""f16center"">Cet e-mail est généré automatiquement, merci de ne pas y répondre.</span>";<br/>in de adresbalk van uw browser of typ hem daar over. U ontvangt dan instructies voor het opnieuw instellen van uw wachtwoord.;;;;;
email;passwordemail.oupsforgottenpassword;Oups ! Vous avez oublié votre mot de passe;Oeps! U bent uw wachtwoord vergeten;;;;;
email;passwordemail.resetpassword;RÉINITIALISER MON MOT DE PASSE;WACHTWOORD INSTELLEN;;;;;
email;passwordemail.subject;Votre mot de passe Babyliss;Uw BaByliss-wachtwoord;;;;;
email;passwordemail.title;BaByliss: coiffure, épilation, tondeuses homme;;;;;;
email;resource.babylissparis;Babyliss Paris;;;;;;
email;resource.dear;Cher(ère);Beste;;;;;
email;resource.from;noreply@babyliss.fr;noreply@babyliss.nl;;;;;
email;resource.ordergcemsg;Chèque-cadeau de;;;;;;
email;resource.passwordassistance;Aide pour le mot de passe;Uw wachtwoord is aangepast;;;;;
email;resource.youraccount;Votre compte;;;;;;
email;welcoming.confirmation;"Nous vous confirmons <span class=""block"">la création de votre compte.</span><br/>Merci de votre confiance et <span class=""block"">à très bientôt sur <a href=""http://www.babyliss.fr"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><u style=""color:#0a011d"">babyliss.fr</u></a>&nbsp;!</span>";"Hierbij bevestigen wij dat <span class=""block"">uw account is aangemaakt.</span><br/>Bedankt voor uw vertrouwen en <span class=""block"">à très tot ziens op <a href=""http://www.babyliss.nl"" target=""_blank"" style=""text-decoration:none;font-size:16px;""><u style=""color:#0a011d"">babyliss.nl</u></a>&nbsp;!</span>";;;;;
email;welcoming.easierpurchase;Facilitez vos prochains<br/>achats en enregistrant vos<br/>informations de facturation<br/>et livraison;Winkel voortaan nog gemakkelijker<br/>aankopen gemakkelijker door uw <br/>factuur- <br/>en bezorginformatie op te slaan;;;;;
email;welcoming.espaceperso;Bienvenue sur votre espace personnel Babyliss;Welkom op uw persoonlijke BaByliss-pagina;;;;;
email;welcoming.history;Retrouvez l’historique<br/>de vos commandes;Uw l’bestelgeschiedenis<br/>ophalen;;;;;
email;welcoming.logo.alt;BaByliss Paris;BaByliss Paris;;;;;
email;welcoming.noreply;Cet e-mail est généré automatiquement, merci de ne pas y répondre.;Dit is een automatisch gegenereerd bericht. Gelieve niet op deze e-mail te reageren.;;;;;
email;welcoming.receiveoffer;"Recevez des actualités<br/>et offres exclusives<br/>par email&nbsp;!";"Ontvang het laatste nieuws<br/>en exclusieve aanbiedingen<br/>per e-mail&nbsp;!";;;;;
email;welcoming.subject;Babyliss vous remercie d'avoir crée votre compte;BaByliss bedankt u omdat u een account hebt aangemaakt;;;;;
email;welcoming.thank;Merci d'avoir créé votre compte Babyliss;Bedankt dat u een BaByliss-account hebt aangemaakt;;;;;
email;welcoming.univers;A chacun son univers, à chacun ses produits préférés chez BaByliss;Producten voor iedereen, ieder zijn eigen BaByliss-favorieten;;;;;
email;welcoming.welcomeunivers;Bienvenue dans l'univers Babyliss;;;;;;
email;contactus.birthday;Geboortedatum:;;;;;;
email;contactus.subject.ambassador;;;;;;;
email;contactus.gender;Geslacht:;;;;;;
email;contactus.instagramaccount;Instagram account:;;;;;;
email;contactus.instagramfollower;Amount of follower:;;;;;;
order;order.orderdetails.shippingstatus;État de la livraison :;Status verzending:;Status:;;;;
error;generalerror.erroroccured;Une erreur s'est produite.;Er is een foutmelding opgetreden.;Ein Fehler ist aufgetreten.;;;;
error;generalerror.errortext;Détails de l'erreur :;Details van de foutmelding:;Fehlerdetails:;;;;
error;generalerror.message;Pour des raisons techniques, votre demande n'a pas pu être correctement traitée. Nous vous prions de nous excuser pour ce désagrément.;Om technische redenen, zijn wij helaas niet in staat om je vraag correct te verwerken. Onze excuses voor het ongemak.;Deine Anfrage konnte aus technischen Gründen nicht verarbeitet werden. Wir bitten um Entschuldigung für die Unannehmlichkeiten.;;;;
error;generalerror.request;Requête exécutée :;Verzoek ingediend:;Anfrage abgeschickt:;;;;
error;notfound.pagenotfound;Page introuvable;Pagina niet gevonden;Seite nicht gefunden;;;;
error;siteoffline.header;Notre site est temporairement hors ligne pour des opérations de maintenance.;Onze website is tijdelijk niet bereikbaar in verband met onderhoud.;Unsere Website ist aufgrund von Wartungsarbeiten vorübergehend nicht erreichbar.;;;;
error;siteoffline.message;Nous vous remercions de votre patience.;Bedankt voor je geduld.;Wir bedanken uns für Deine Geduld.;;;;
footer;footer.cgv;CGV;Algemene verkoopvoorwaarden;AGB;;;;
footer;footer.enfants;L'enfant;Kinderen;Kinder;;;;
footer;footer.garanties;Garantie;Garantie;Garantie;;;;
footer;footer.group;Groupe Babyliss;BaByliss;Die Groupe BaByliss;;;;
footer;footer.innovation;L'innovation;Innovatie;Innovationen;;;;
footer;footer.noel;Noël;Kerst;Weihnachten;;;;
forms;address.city.missing;Sélectionnez une ville;Kies een plaats;Wähle einen Ort aus;;;;
forms;address.country.missing;Sélectionnez un pays;Kies een land;Wähle ein Land aus;;;;
forms;address.email.invalid;Saisissez une adresse e-mail valide;Vul een geldig e-mailadres in;Gib eine gültige E-Mail-Adresse ein;;;;
forms;address.field.invalid;Saisissez une valeur valide;Vul een geldige waarde in;Gib einen gültigen Wert ein;;;;
forms;address.firstname.missing;Saisissez un prénom;Vul een voornaam in;Gib einen Vornamen ein;;;;
forms;address.invalid;Certaines informations ci-dessous sont incomplètes ou doivent être corrigées.;De informatie is niet helemaal compleet of dient te worden aangepast.;Die untenstehenden Information sind unvollständig oder müssen korrigiert werden.;;;;
forms;address.lastname.missing;Saisissez un nom;Vul een achternaam in;Gib einen Nachnamen ein;;;;
forms;address.list.select;Sélectionner parmi les adresses enregistrées;Kies uit de geregistreerde adressen;Wähle eine der registrierten Adressen aus;;;;
forms;address.phone.example;Exemple : 01 23 45 67 89;Voorbeeld: 01 23 45 67 89;Beispiel: 01 23 45 67 89;;;;
forms;address.phone.missing;Saisissez un numéro de téléphone.;Vul een telefoonnummer in.;Gib eine Telefonnummer ein;;;;
forms;contactus.address.label;Adresse;Adres;Adresse;;;;
forms;contactus.addressinfo;"BaByliss SARL (Paris)<br/>
99 Avenue Aristide Briand<br/>
92120 Montrouge - France<br/>";"BaByliss Nederland<br/>
Weltevreden 2b<br/>
3731 AL De Bilt - Nederland<br/>";"BaByliss Deutschland GmbH<br/>Friolzheimer Straße 3<br/>70499 Stuttgart - Deutschland<br/>";;;;
forms;contactus.addressinfo.babyliss;BaByliss SARL (Paris);BaByliss Nederland;BaByliss Deutschland GmbH;;;;
forms;contactus.addressinfo.rue;99 Avenue Aristide Briand;Weltevreden 2b;Friolzheimer Straße 3;;;;
forms;contactus.addressinfo.ville;92120 Montrouge - France;3731 AL De Bilt - Nederland;70499 Stuttgart - Deutschland;;;;
forms;contactus.category.label;Choisissez un produit;Selecteer een product;Wähle ein Produkt aus;;;;
forms;contactus.cboxbabyliss.label;BaByliss Paris;BaByliss;BaByliss Paris;;;;
forms;contactus.cboxbabylissForMen.label;BaByliss for Men;BaByliss For Men;BaByliss MEN;;;;
forms;contactus.city.label;Ville;Plaats;Ort;;;;
forms;contactus.country.label;Pays;Land;Land;;;;
forms;contactus.ecoute;Nous sommes à votre écoute;We luisteren;Wir stehen Dir zur Verfügung;;;;
forms;contactus.email.label;E-mail;E-mail;E-Mail;;;;
forms;contactus.email.parse-error;L'adresse e-mail n'est pas valide.;Ongeldig e-mailadres;Diese E-Mail-Adresse ist ungültig.;;;;
forms;contactus.fileupload.optionnal;Fichier(s) invalide(s) (formats acceptés : jpg, jpeg, png, pdf et taille max 2Mo);Aankoopbewijs is niet correct (geaccepteerde formaten: jpg, jpeg, png, pdf, max. 2MB);Ungültiges Dateiformat (akzeptiert werden jpg, jpeg, pdf, docx, doc, odt, max. Dateigröße 2MB);;;;
forms;contactus.fileupload.restriction;La preuve d'achat est obligatoire (formats acceptés : jpg, jpeg, png, pdf et taille max 2Mo);Een aankoopbewijs is verplicht (jpg, jpeg, png, pdf, max. 2MB);Bitte lade einen Kaufnachweis hoch (akzeptiert werden jpg, jpeg, pdf, docx, doc, odt, max. Dateigröße 2MB);;;;
forms;contactus.firstname.label;Prénom;Voornaam;Vorname;;;;
forms;contactus.generalinformation;Informations générales;Algemene informatie;Allgemeine Informationen;;;;
forms;contactus.horaire;du lundi au vendredi de 9h à  17h30;Montag bis Freitag, 9 - 17.30 Uhr;;;;;
forms;contactus.lastname.label;Nom;Achternaam;Name:;;;;
forms;contactus.message;Message;Bericht;Nachricht;;;;
forms;contactus.messagerequires;Nous vous remercions pour votre intérêt et ne manquerons pas de revenir vers vous dès que possible.;We nemen zo snel mogelijk contact met je op, om je vraag te beantwoorden.;Wir setzen uns mit Dir in Verbindung, falls Deine Nachricht einer Antwort bedarf.;;;;
forms;contactus.messagesent;Votre message a bien été envoyé.;Je bericht is verzonden.;Deine Nachricht wurde gesendet.;;;;
forms;contactus.myaccount;Mon compte;Mijn account;Mein Konto;;;;
forms;contactus.myquestion.label;Ma question;Mijn vraag;Meine Frage;;;;
forms;contactus.numproduct.tooltiptext;Le numéro d'exemplaire se trouve sur le livret bleu à l'intérieur de la boîte, mais également sur une étiquette blanche collée sur l'appareil, que vous découvrirez en retirant le filtre arrière du sèche-cheveux.;Het serienummer staat op het blauwe boekje in de verpakking. Het nummer staat tevens op een witte sticker op het product, welke je ziet bij het verwijderen van het filter van de föhn.;Die Seriennummer ist auf dem blauen Booklet in der Verpackungsbox, aber auch auf einem weißen Label auf dem Gerät selbst. Du findest es, indem du den hinteren Luftfilter am Haartrockner abnimmst.;;;;
forms;contactus.ordernumber.label;Numéro de commande;Ordernummer;Bestellnummer;;;;
forms;contactus.orderstatus;Etat de la commande;Order status;Bestellstatus;;;;
forms;contactus.other;Autre;Anders;Anderes;;;;
forms;contactus.otherfile.label;Joindre un autre fichier (ex : jpeg, pdf, png...);Bijlage toevoegen (jpeg, pdf, png);Weitere Anhänge hinzufügen (z.B. jpeg, pdf, docx, odt, doc, png...);;;;
forms;contactus.phone.label;Téléphone;Telefoonnummer;Telefon;;;;
forms;contactus.postalcode.label;Code postal;Postcode;Postleitzahl;;;;
forms;contactus.productref.label;Référence produit;Product typenummer;Artikelnummer;;;;
forms;contactus.proofpurchase.label;Preuve d'achat (ex : une photo du ticket de caisse);Aankoopbewijs (bijv. kassabon of bestelbevestiging);Kaufbeleg (z.B. ein Foto des Kassenbelegs);;;;
forms;contactus.purposeofcontact.labelone;votre demande concerne...;IK WIL GRAAG CONTACT MET BABYLISS OVER…;Ihre Anfrage betrifft…;;;;
forms;contactus.purposeofcontact.labeltwo;Veuillez sélectionner votre demande;Selecteer je onderwerp;Bitte treffe eine Auswahl;;;;
forms;contactus.reference.label;Numéro d’exemplaire;Serienummer;Seriennummer;;;;
forms;contactus.referenceproduct;"Vous recherchez des informations sur ce produit ?<br/> Rendez-vous sur la page dédiée en <a href=""""><span class=""contact-infos--bold"">cliquant ici</span></a>";"Wil je meer informatie over dit product?<br/> Ga naar de betreffende pagina door <a href =""""><span class =""contact-infos--bold"">hier te klikken</span></a>";"Suchst Du nach weiteren Informationen zu diesem Produkt?<br/> <a href=""""><span class=""contact-infos--bold"">Klicke hier</span></a> um zur Produktseite auf unserer Website weitergeleitet zu werden.";;;;
forms;contactus.referenceproduct.label;Référence produit;Product typenummer;Artikelnummer;;;;
forms;contactus.referenceproduct.tooltiptext;"Vous trouverez la référence produit sur votre appareil. Cette dernière est précédée de ""Mod."" ou ""REF :""
Quelques exemples ci-dessous :
<ul>
<li>Sur le manche de votre sèche-cheveux, commençant par la lettre D, ou le chiffre 6 ou 5</li>
<li>Entre les deux plaques de votre lisseur, côté poignée, commençant par les lettres ST</li>
<li>Sur le manche de votre brosse soufflante, commençant par les lettres AS, ou le chiffre 6 ou 2</li>
<li>Sur le manche de votre Curl Secret ou de votre fer à boucler, commençant par la lettre C</li>
<li>Sur le corps de votre épilateur, ou en retirant la tête de ce dernier, commençant par la lettre G</li>
<li>Sur le corps de votre tondeuse, commençant par la lettre E ou T</li>
</ul>";"Het product typenummer staat op het apparaat. Voor het typenummer staat ""Mod."" of ""REF:"". Hierbij een paar voorbeelden:
<ul>
<li>Op het handvat van je föhn, beginnend met de letter D, of met het cijfer 5 of 6</li>
<li>Tussen de twee platen van je stijltang, aan de handvatzijde, beginnend met de letters ST</li>
<li>Op het handvat van je föhnborstel, beginnend met de letters AS, of met het cijfer 2 of 6</li>
<li>Op het handvat van je Curl Secret of krultang, beginnend met de letter C</li>
<li>Op je epilator, beginnend met de letter G</li>
<li>Op je tondeuse, beginnend met de letter E of T</li>
</ul>";"Die Artikelnummer befindet sich auf Deinem Gerät. Vor ihr steht ein “Mod.” or “REF.:”
 Beispiele:
<ul>
<li>Auf dem Griff Deines Haartrockners, beginnend mit dem Buchstaben D, der Ziffer 5 oder 6</li>
<li>Zwischen den zwei Glättplatten Deines Glätteisens Richtung Kabel, beginnend mit den Buchstaben ST</li>
<li>Auf dem Griff Deiner Warmluftbürste, beginnend mit den Buchstabend AS, der Ziffer 2 oder 6</li>
<li>Auf dem Griff Deines Curl Secrets oder deines Lockenstabs, beginnend mit dem Buchstaben C</li>
<li>Auf dem Gehäuse Deines Epilators (oder unter dem abnehmbaren Epilieraufsatz), beginnend mit dem Buchstaben G</li>
<li>Auf dem Gehäuse Deines Trimmers, beginnend mit dem Buchstaben E oder T</li>
</ul>";;;;
forms;contactus.serviceconso;Service consommateurs;Kundenservice;;;;;
forms;contactus.siegesocial;Siège social;Hoofdkantoor;Firmensitz;;;;
forms;contactus.subcategory.label;Précisez;Specificeer;Genaue Produktkategorie;;;;
forms;contactus.undertitle;Contactez-nous en remplissant le formulaire suivant.;Vul het formulier hieronder in om contact met ons op te nemen.;Fülle das folgende Formular aus, um uns zu kontaktieren.;;;;
forms;contactus.website;Site web;Website;;;;;
forms;forms.productreview.author;Name;;;;;;
forms;forms.productreview.comment;Kommentar;;;;;;
forms;forms.productreview.comment.missing-error;Ihre Meinung;;;;;;
forms;forms.productreview.email.missing-error;Ihre Email-Adresse;;;;;;
forms;forms.productreview.rating;Ihre Bewertung;;;;;;
forms;forms.productreview.rating.yourreview;Ihre Bewertung;;;;;;
forms;giftcert.purchase.from.label;Votre nom;Je naam;Ihr Name;;;;
forms;newsletter.cboxbabyliss.label;BaByliss Paris;BaByliss;BaByliss Paris;;;;
forms;newsletter.cboxbabylissForMen.label;BaByliss for Men;BaByliss For Men;BaByliss MEN;;;;
forms;newsletter.label;Newsletter;Nieuwsbrief;Newsletter;;;;
forms;newsletter.mail.label;email;E-mail;E-Mail;;;;
forms;newsletter.mail.parse-error;L'adresse e-mail n'est pas valide.;Ongeldig e-mailadres;Diese E-Mail-Adresse ist ungültig.;;;;
forms;newsletter.mail.placeholder;Entrez un email;Vul een e-mailadres in;Gib eine E-Mail-Adresse ein;;;;
forms;newsletter.success;Votre inscription à la newsletter est effective;Je hebt je ingeschreven voor de nieuwsbrief;Du hast Dich erfolgreich für unseren Newsletter angemeldet.;;;;
forms;profile.dob;Date de naissance;Geboortedatum;Geburtstag;;;;
forms;profile.email;E-mail;E-mailadres;E-Mail;;;;
forms;profile.firstname;Prénom;Voornaam;Vorname;;;;
forms;profile.lastname;Nom;Achternaam;Name:;;;;
forms;profile.phone;Téléphone;Telefoonnummer;Telefon;;;;
forms;promotions.address;Adresse;Adres;Adresse;;;;
forms;promotions.civility;CivilitÃ©;Geslacht;Anrede;;;;
forms;promotions.contact;Vos données;Jouw gegevens;Kontaktdetails;;;;
forms;promotions.enteraddress;Saisissez votre adresse;Vul je adres in;Gib Deine Adresse ein;;;;
forms;promotions.giftproduct;Produit cadeau;Kies je product;Gratis Geschenk;;;;
forms;promotions.incorrectiban;l'IBAN est incorrect;IBAN is niet correct;Ungültige IBAN.;;;;
forms;promotions.mr;M.;Man;Herr;;;;
forms;promotions.mrs;Mme;Vrouw;Frau;;;;
forms;promotions.productbought;Produit achetÃ©;Welk product heb je gekocht?;Gekauftes Produkt;;;;
forms;promotions.promotion;bÃ©nÃ©ficier de l'offre;Neem deel aan de actie;Sichere Dir dieses Angebot;;;;
forms;promotions.purchasedate;Date d'achat;Aankoopdatum;Kaufdatum;;;;
forms;promotions.purchaseinfo;Détail de d'achats;Aankoopgegevens;Informationen zum Kauf;;;;
forms;promotions.receipt;Ticket de caisse;Upload aankoopbewijs (.jpg, .gif, .png, .pdf);Kaufbeleg;;;;
forms;promotions.store;Magasin;Waar heb je het product gekocht?;Händler;;;;
forms;promotions.street;Rue;Straat;Straße;;;;
forms;promotions.street_number;NumÃ©ro de rue;Huisnummer;Nummer;;;;
forms;promotions.subscribe;En profiter;Nu aanmelden;Greif zu;;;;
forms;promotions.terms;Voir conditions;Zie actievoorwaarden;Siehe AGB;;;;
forms;resource.city;Ville;Woonplaats;Ort;;;;
forms;resource.country;Pays;Land;Land;;;;
forms;resource.find;Rechercher;Vinden;Suche…;;;;
forms;resource.postalCode_city;Code postal / Ville;Postcode / Woonplaats;Postleitzahl;;;;
forms;resource.select;Sélectionner...;Selecteer...;Wähle aus;;;;
forms;resource.send;Envoyer;Sturen;Absenden;;;;
forms;resource.zipcode;Code postal;Postcode;Postleitzahl;;;;
forms;restriction.belgique;Luxemburg;;;;;;
forms;restriction.country;Pays:;Country:;Land;;;;
forms;store.storemessage;Conserver le message;Bewaar bericht;Nachricht speichern;;;;
forms;storelocator.distancelabel;Rayon de recherche;Zoekradius;Suchumkreis;;;;
forms;storelocator.distanceoption1;15 km;15 km;15km;;;;
forms;storelocator.distanceoption2;30 km;30 km;30km;;;;
forms;storelocator.distanceoption3;100 km;100 km;100km;;;;
forms;storelocator.distanceoption4;5 km;5 km;5km;;;;
forms;storelocator.distanceoption5;France;Nederland;Deutschland;;;;
forms;storelocator.statelabel;Etat/Province :;Provincie:;Bundesland:;;;;
forms;storelocator.ziperror;Le format du code postal n'est valide.;Ongeldige postcode.;Ungültige Postleitzahl.;;;;
forms;validate.creditcard;Saisissez un numéro de carte de crédit valide.;Vul een geldig creditcard nummer in.;Gib eine gültige Kreditkartennummer ein.;;;;
forms;validate.date;Saisissez une date valide.;Vul een geldige datum in.;Gib ein gültiges Datum ein.;;;;
forms;validate.dateISO;Saisissez une date valide (ISO).;Vul een geldige datum in.;Gib ein gültiges Datum ein (ISO).;;;;
forms;validate.digits;Saisissez uniquement des chiffres.;Vul enkel cijfers in.;Gib nur Ziffern ein.;;;;
forms;validate.email;Saisissez une adresse e-mail valide.;Vul een geldig e-mailadres in.;Gib eine gültige E-Mail-Adresse ein.;;;;
forms;validate.equalTo;Saisissez à nouveau la même valeur.;Vul opnieuw dezelfde waarde in.;Gib noch einmal den gleichen Wert ein.;;;;
forms;validate.max;Saisissez une valeur inférieure ou égale à {0}.;Vul een waarde in niet hoger dan {0}.;Gib einen Wert kleiner oder gleich {0} ein.;;;;
forms;validate.maxlength;Saisissez {0} caractères au maximum.;Vul aan tot {0} karakters.;Gib maximal {0} Zeichen ein.;;;;
forms;validate.min;Saisissez une valeur supérieure ou égale à {0}.;Vul een waarde in van minimaal {0}.;Gib einen Wert größer oder gleich {0} ein.;;;;
forms;validate.minlength;Saisissez au moins {0} caractères.;Vvul minimaal {0} karakters in.;Gib mindestens {0} Zeichen ein.;;;;
forms;validate.number;Saisissez un numéro valide.;Vul een geldig nummer in.;Gib eine gültige Nummer ein.;;;;
forms;validate.range;Saisissez une valeur comprise entre {0} et {1}.;Vul een waarde in tussen {0} en {1}.;Gib einen Wert zwischen {0} und {1} ein.;;;;
forms;validate.rangelength;Saisissez une valeur comprenant de {0} à {1} caractères.;Vul een waarde in tussen {0} en {1} karakters.;Gib einen Wert von {0} und {1} Zeichen ein.;;;;
forms;validate.remote;Veuillez corriger ce champ.;Controleer aub dit veld.;Bitte korrigiere dieses Feld.;;;;
forms;validate.required;Ce champ est obligatoire.;Dit veld is verplicht.;Pflichtfeld;;;;
forms;validate.url;Saisissez une URL valide.;Vul een geldige URL in.;Gib eine gültige URL ein.;;;;
forms;newsletter.subscribe;Inscrivez-vous pour recevoir les offres,<br/> les conseils et les nouveautés.;Meld je aan en lees als eerste over de nieuwste producten, kortingen en acties.;Melde Dich an, um exklusive Angebote, Tipps & Tricks, Produkt-Tutorials und News rund um Events und Produkte zu empfangen;;;;
forms;address.postalcode.example;Exemple : 12345;Example : 1234 AB;;;;;
forms;address.saved.dropdown.format;{0} {3} {1} {2};;;;;;
forms;address.state.missing;Sélectionnez un Etat;;;;;;
